Price,Close,High,Low,Open,Volume,Ticker
Ticker,UNH,UNH,UNH,UNH,UNH,
Date,,,,,,
2022-09-16,501.6826477050781,503.41582993985253,497.8888762900229,499.27543383181643,3981700,UNH
2022-09-19,504.11859130859375,504.55190145121566,493.9312482931987,499.3427177930606,2130800,UNH
2022-09-20,503.3965148925781,505.1971060303712,495.7030693456687,504.78307232824466,2421700,UNH
2022-09-21,493.0743408203125,508.4130972172549,493.0165700507703,505.5437177135659,2427700,UNH
2022-09-22,498.25469970703125,501.6343780907252,487.32591516683016,492.06332425912115,2285600,UNH
2022-09-23,494.5474548339844,495.5584725428087,487.5858136250965,494.49932232782106,2536900,UNH
2022-09-26,489.492431640625,493.54620052888794,480.4798379631575,488.55846096674424,2867400,UNH
2022-09-27,489.50201416015625,497.6094922436444,484.8897851672883,491.42778483451445,2583400,UNH
2022-09-28,494.86529541015625,497.10883471435295,482.21296790149114,487.682178980928,3027300,UNH
2022-09-29,489.9449462890625,495.6645170805758,483.82100948560924,495.6645170805758,2392000,UNH
2022-09-30,486.2956237792969,497.37841413929635,486.1030349559639,492.1307066301543,3116000,UNH
2022-10-03,496.37701416015625,498.591638612934,486.6422284233722,488.25986868722345,2562400,UNH
2022-10-04,503.75274658203125,505.12008618691294,497.64808595633343,499.1116318249989,3189800,UNH
2022-10-05,507.5080261230469,509.70337432356837,500.8255989475604,501.6633045626115,2281800,UNH
2022-10-06,499.86260986328125,508.9618869626907,497.56130007855955,508.7211656572558,2187300,UNH
2022-10-07,486.1126403808594,495.0867088744537,482.4632969351544,495.0867088744537,3273700,UNH
2022-10-10,480.344970703125,487.5184783012588,476.64749449219124,486.83483793181,2459100,UNH
2022-10-11,481.25970458984375,488.01914888957015,476.8015409015701,478.5251138347854,2844500,UNH
2022-10-12,481.4041748046875,489.38650297274154,479.7191253601183,483.4936490453227,2254300,UNH
2022-10-13,490.9848327636719,494.4126725976114,469.6376533457181,475.13574940813476,3999700,UNH
2022-10-14,494.0853271484375,510.2425115446708,492.92985306145914,500.70034430331805,5628900,UNH
2022-10-17,502.5106201171875,504.85042450701314,496.15560020184796,498.524260592362,3282300,UNH
2022-10-18,502.828369140625,512.2549953605055,499.0923693600914,512.2549953605055,2345500,UNH
2022-10-19,501.0084228515625,504.3785209744429,495.50068907327733,502.37570334871674,2500500,UNH
2022-10-20,501.54766845703125,509.7706872485707,500.48851820108945,503.63711297204065,2390800,UNH
2022-10-21,513.9207153320312,516.6168409936454,498.78418771622574,498.83232022378655,2896000,UNH
2022-10-24,521.4987182617188,526.1976037975691,517.8397654316351,518.0997633005422,2627100,UNH
2022-10-25,520.1698608398438,523.7325481509629,514.0844775515915,517.8300566479369,2411900,UNH
2022-10-26,523.0103759765625,527.3145036964706,520.1602731882907,521.2868324993345,2863500,UNH
2022-10-27,521.6912231445312,526.236072141032,519.7269583673981,526.236072141032,2212100,UNH
2022-10-28,530.7809448242188,532.4756325516115,523.5111717214737,524.7436344878474,2761900,UNH
2022-10-31,534.5457763671875,537.3862408723986,529.7120735486698,534.4013200700384,2770400,UNH
2022-11-01,526.996826171875,535.0658108354964,524.0214843128155,534.4014175331743,3338900,UNH
2022-11-02,523.2607421875,533.9969365988231,522.9141175904516,524.204350958305,2696200,UNH
2022-11-03,523.4341430664062,527.5360444685344,518.1575496299819,521.6335519844187,2245300,UNH
2022-11-04,518.1959228515625,527.4300179782886,507.5753294258623,526.746348314336,3513100,UNH
2022-11-07,524.7918090820312,526.6501708147056,515.5962066789417,518.1960089612325,2540300,UNH
2022-11-08,532.523681640625,534.2087308467375,521.8838112645706,526.7463700768105,2797000,UNH
2022-11-09,520.5934448242188,534.0257040461473,519.4187531834993,533.2265517082194,2672600,UNH
2022-11-10,523.9732666015625,531.2238209728066,514.1326072449938,528.5566099396342,3426400,UNH
2022-11-11,502.7032775878906,526.0051184090613,490.7345885071899,526.0051184090613,7034300,UNH
2022-11-14,494.6823425292969,509.3470674245897,494.35493565555254,502.6261465699133,5238400,UNH
2022-11-15,484.34100341796875,497.46513636436714,482.1841201003116,493.7772687585769,5103800,UNH
2022-11-16,492.5350646972656,495.048210542156,486.70962054449006,487.1140452888715,3430800,UNH
2022-11-17,496.1844482421875,507.42130384115774,493.15133587633767,493.15133587633767,4246300,UNH
2022-11-18,510.32928466796875,513.217940996278,500.1804932583264,502.74174267735407,3566000,UNH
2022-11-21,497.9946594238281,512.2068561051775,496.25183935094407,509.37597092255214,3349600,UNH
2022-11-22,503.67572021484375,505.18739848673835,500.61369310488914,500.6426078747271,2567400,UNH
2022-11-23,510.04998779296875,510.7528752478606,503.5890063441025,505.51477692285624,2238300,UNH
2022-11-25,517.6663818359375,520.7764824978262,512.7556903940234,514.1807418084126,1419200,UNH
2022-11-28,512.5150146484375,519.5537043516864,511.95652467832906,515.9428842145234,2699900,UNH
2022-11-29,508.40338134765625,513.1888925421023,504.214854270629,511.9371535465417,3751000,UNH
2022-11-30,527.4300537109375,527.7381840548683,507.90271189953563,510.05956553719693,9688900,UNH
2022-12-01,516.982666015625,532.4755147166567,515.9138775501617,531.8592540849154,2997800,UNH
2022-12-02,517.85205078125,520.2184039396351,514.2591036125882,514.635800672504,2346200,UNH
2022-12-05,516.7702026367188,521.9278859379937,512.7522782700412,513.3414347194238,2424800,UNH
2022-12-06,520.9041748046875,522.1308277508556,515.9976219710412,516.1714685463128,3097700,UNH
2022-12-07,524.3714599609375,527.2690202521426,521.2034913637477,522.3721952368992,2849100,UNH
2022-12-08,529.21044921875,532.4653708961079,525.2118604105945,526.2549397774067,2272300,UNH
2022-12-09,520.7882690429688,529.7610276979703,520.4695208510486,529.2201520440277,2852400,UNH
2022-12-12,527.2208251953125,527.4333436391238,520.8655510334466,523.3477428767534,2714100,UNH
2022-12-13,519.8416137695312,532.1755811478155,516.8281557320062,531.7602712398699,3369700,UNH
2022-12-14,519.9769897460938,524.9221560307152,513.418864270266,523.4250945687554,2654600,UNH
2022-12-15,509.6615905761719,515.8334088651566,507.5270330234387,515.7561240754183,2963800,UNH
2022-12-16,505.81756591796875,507.85550296164405,498.1100137404933,507.21806549409234,7109100,UNH
2022-12-19,505.7209167480469,509.20769301489327,503.14210416595154,506.6867703392013,1808100,UNH
2022-12-20,502.4466857910156,508.99514206633114,501.9540910588196,508.99514206633114,2086100,UNH
2022-12-21,509.52630615234375,509.854722262735,500.4086472556193,505.7498451134335,2182000,UNH
2022-12-22,509.091796875,510.9462192694665,503.81821502861317,508.5025813797941,1851600,UNH
2022-12-23,513.1676025390625,513.1676025390625,505.04480083040266,506.2037778285103,1292300,UNH
2022-12-27,513.824462890625,517.5430347345637,511.7575219753889,515.6982212897688,1596700,UNH
2022-12-28,510.40533447265625,519.7741259582339,509.7098892427971,516.7992804352721,1694200,UNH
2022-12-29,511.7864074707031,515.4566386231809,510.80121813229084,514.3555515921336,1379700,UNH
2022-12-30,512.076171875,512.3852520512074,506.9185474965162,511.9023253291988,1849600,UNH
2023-01-03,500.9302978515625,507.6816047141047,494.67152677921746,507.1986779405206,3525600,UNH
2023-01-04,487.2731628417969,500.93034750061446,483.50633952959936,500.93034750061446,5070400,UNH
2023-01-05,473.22955322265625,484.94536041384055,471.8194154235603,483.9022516457921,5497100,UNH
2023-01-06,473.26824951171875,476.0402445427769,470.89225798159913,474.80395315164435,4841300,UNH
2023-01-09,473.3262023925781,482.917121354397,471.8581155642225,475.59596419749556,3702800,UNH
2023-01-10,469.4048156738281,473.72218213281155,466.1981748794646,472.15750412998045,3164000,UNH
2023-01-11,476.55218505859375,478.67707487899423,468.43902029295265,468.7191261046223,4274200,UNH
2023-01-12,478.74462890625,481.70013832977213,468.65144779665616,473.26822645942354,3726800,UNH
2023-01-13,472.8529357910156,492.1023902225563,469.4048314978653,469.5110612415226,5390100,UNH
2023-01-17,468.5162048339844,476.10782870403256,467.26060706876615,474.4272530389384,4495600,UNH
2023-01-18,459.97808837890625,472.78531597202823,458.5389760116862,471.3848165247053,4398200,UNH
2023-01-19,467.82080078125,469.7815117400303,461.08882998603434,461.5524208152541,4549600,UNH
2023-01-20,470.1002197265625,470.3609895620585,462.64382947952146,468.95085169611957,3525900,UNH
2023-01-23,469.22125244140625,473.3647719089936,464.952196787353,470.0615402093734,3418700,UNH
2023-01-24,474.8136291503906,483.17792474886545,463.6097216487761,483.17792474886545,3036300,UNH
2023-01-25,475.682861328125,478.4451882629225,469.14404357140745,472.57281179686794,3037300,UNH
2023-01-26,475.6635437011719,479.4979832865585,473.8283984653243,475.68285016004563,3005000,UNH
2023-01-27,469.4531555175781,476.52321132062445,467.9271197174467,476.52321132062445,3177100,UNH
2023-01-30,469.2020263671875,478.3389931266191,468.24581126438346,471.15304001873045,3606900,UNH
2023-01-31,482.1444091796875,488.2389423833459,476.29133935010594,480.99504116104106,5567000,UNH
2023-02-01,480.0292053222656,487.15720910329367,478.74463309414904,482.87848503138474,3451200,UNH
2023-02-02,454.7527770996094,478.09746847922275,448.0497811236516,477.38274634234597,11169900,UNH
2023-02-03,455.90216064453125,462.4313397679969,453.7096838002034,459.0025716167624,5440100,UNH
2023-02-06,459.01226806640625,462.6149127047556,454.92672609027755,455.88291174843306,4174200,UNH
2023-02-07,460.5962219238281,461.7552284388438,453.01426605162334,454.9556410193249,3394600,UNH
2023-02-08,466.7197265625,468.4775869957505,458.8866393986803,459.2343619837947,3466400,UNH
2023-02-09,469.1440124511719,472.97845187222947,465.9277039181909,469.0474212099232,3664600,UNH
2023-02-10,477.37310791015625,478.73496492653635,472.0609134872815,472.42794254530725,3418100,UNH
2023-02-13,478.43560791015625,482.8012557649206,474.96819686917405,477.1316995971261,2589000,UNH
2023-02-14,476.0015869140625,480.9467817958511,472.3893041084087,477.4117543041344,2072600,UNH
2023-02-15,474.4755859375,475.0357680621038,471.71325876100065,472.93021426631594,2242500,UNH
2023-02-16,470.7087097167969,477.131629604837,470.63142493041346,474.37894123124556,2611500,UNH
2023-02-17,482.0381774902344,482.4052065558685,470.7087341960109,470.73770862353405,3891500,UNH
